time,station,debit
2009-12-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],186.50505
2009-12-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],191.89917
2009-12-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],168.71786
2009-12-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],136.13145
2009-12-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],107.4495
2009-12-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],94.74139
2009-12-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],92.89519
2009-12-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],94.32378
2009-12-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],94.44348
2009-12-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],90.8961
2009-12-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],91.36073
2009-12-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],83.65544
2009-12-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],87.19819
2009-12-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],102.729904
2009-12-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],123.30546
2009-12-31,LA GARONNE A SAINT-AIGNAN [TRES CASSES],143.04219
2010-01-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],150.57533
2010-01-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],138.76599
2010-01-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],143.85497
2010-01-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],131.82578
2010-01-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],114.41859
2010-01-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],98.19727
2010-01-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],85.15297
2010-01-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],75.323784
2010-01-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],69.21073
2010-01-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],66.32383
2010-01-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],63.337494
2010-01-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],59.587997
2010-01-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],55.465588
2010-01-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],51.39324
2010-01-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],47.636143
2010-01-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],44.29654
2010-01-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],41.36664
2010-01-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],38.792847
2010-01-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],36.515755
2010-01-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],34.4848
2010-01-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],32.660183
2010-01-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],31.010761
2010-01-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],29.511663
2010-01-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],28.142868
2010-01-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],31.697592
2010-01-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],30.695175
2010-01-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],28.977043
2010-01-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],27.448969
2010-01-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],26.117628
2010-01-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],24.92979
2010-01-31,LA GARONNE A SAINT-AIGNAN [TRES CASSES],23.86374
2010-02-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],23.185764
2010-02-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],39.693325
2010-02-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],57.738148
2010-02-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],71.984245
2010-02-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],79.10614
2010-02-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],86.515114
2010-02-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],84.521645
2010-02-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],84.23479
2010-02-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],82.79851
2010-02-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],78.20927
2010-02-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],71.60806
2010-02-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],64.83673
2010-02-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],58.84973
2010-02-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],53.814728
2010-02-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],49.626553
2010-02-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],46.38594
2010-02-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],44.332325
2010-02-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],42.89099
2010-02-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],43.240265
2010-02-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],52.06797
2010-02-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],65.42401
2010-02-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],179.0885
2010-02-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],219.42938
2010-02-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],222.02037
2010-02-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],326.40375
2010-02-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],479.55264
2010-02-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],542.42474
2010-02-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],509.7702
2010-03-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],434.59616
2010-03-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],349.8885
2010-03-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],277.90533
2010-03-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],217.79839
2010-03-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],189.01363
2010-03-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],175.62671
2010-03-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],161.72636
2010-03-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],149.88681
2010-03-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],144.10736
2010-03-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],142.94095
2010-03-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],139.43637
2010-03-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],129.90431
2010-03-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],117.28265
2010-03-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],108.76997
2010-03-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],125.044266
2010-03-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],140.10345
2010-03-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],146.34317
2010-03-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],142.09474
2010-03-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],137.78862
2010-03-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],136.20375
2010-03-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],131.39026
2010-03-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],119.81683
2010-03-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],142.50244
2010-03-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],137.82877
2010-03-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],132.99902
2010-03-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],128.22931
2010-03-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],133.55948
2010-03-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],126.49875
2010-03-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],123.43514
2010-03-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],140.63527
2010-03-31,LA GARONNE A SAINT-AIGNAN [TRES CASSES],151.97542
2010-04-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],158.43303
2010-04-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],161.0516
2010-04-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],152.88019
2010-04-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],138.0846
2010-04-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],185.85918
2010-04-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],280.1425
2010-04-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],353.5791
2010-04-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],360.7022
2010-04-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],315.3154
2010-04-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],256.82147
2010-04-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],207.91573
2010-04-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],176.3076
2010-04-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],181.93361
2010-04-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],222.4942
2010-04-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],258.6121
2010-04-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],268.48337
2010-04-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],261.09772
2010-04-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],251.72815
2010-04-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],250.35803
2010-04-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],262.76202
2010-04-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],298.96542
2010-04-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],414.34006
2010-04-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],530.57794
2010-04-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],580.26294
2010-04-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],608.20465
2010-04-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],601.9493
2010-04-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],559.5873
2010-04-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],485.47647
2010-04-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],393.89374
2010-04-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],305.5157
2010-05-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],330.18677
2010-05-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],393.1563
2010-05-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],416.80948
2010-05-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],433.4603
2010-05-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],481.90442
2010-05-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],568.20654
2010-05-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],613.2138
2010-05-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],566.85596
2010-05-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],484.2776
2010-05-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],400.59305
2010-05-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],331.7233
2010-05-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],276.9751
2010-05-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],238.3732
2010-05-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],217.66853
2010-05-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],219.92941
2010-05-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],288.60324
2010-05-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],362.3266
2010-05-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],403.27625
2010-05-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],528.2371
2010-05-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],654.008
2010-05-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],678.24426
2010-05-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],604.7221
2010-05-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],492.87704
2010-05-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],388.59482
2010-05-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],327.52783
2010-05-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],355.8288
2010-05-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],391.33276
2010-05-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],395.1475
2010-05-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],367.52966
2010-05-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],319.52814
2010-05-31,LA GARONNE A SAINT-AIGNAN [TRES CASSES],264.84634
2010-06-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],216.91412
2010-06-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],185.23346
2010-06-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],170.86003
2010-06-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],177.49178
2010-06-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],177.3286
2010-06-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],174.30301
2010-06-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],193.1431
2010-06-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],211.88254
2010-06-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],216.3144
2010-06-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],214.84166
2010-06-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],210.89636
2010-06-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],200.56525
2010-06-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],183.06075
2010-06-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],162.7833
2010-06-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],144.21596
2010-06-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],128.35728
2010-06-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],114.69977
2010-06-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],103.06835
2010-06-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],93.70681
2010-06-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],86.16567
2010-06-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],80.78088
2010-06-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],73.87477
2010-06-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],66.56869
2010-06-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],60.261967
2010-06-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],55.33079
2010-06-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],51.48558
2010-06-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],48.304207
2010-06-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],45.408905
2010-06-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],42.948402
2010-06-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],40.669872
2010-07-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],37.97548
2010-07-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],36.481678
2010-07-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],34.310295
2010-07-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],31.976738
2010-07-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],29.63127
2010-07-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],27.570276
2010-07-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],25.89439
2010-07-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],24.536587
2010-07-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],23.40119
2010-07-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],22.410603
2010-07-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],21.51547
2010-07-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],21.016562
2010-07-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],20.66292
2010-07-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],20.13309
2010-07-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],19.431067
2010-07-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],18.696733
2010-07-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],18.014292
2010-07-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],17.397871
2010-07-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],16.83499
2010-07-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],16.312529
2010-07-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],15.8223
2010-07-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],15.359752
2010-07-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],14.921971
2010-07-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],14.506858
2010-07-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],14.112597
2010-07-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],13.741474
2010-07-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],13.392229
2010-07-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],13.058971
2010-07-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],12.737346
2010-07-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],12.426771
2010-07-31,LA GARONNE A SAINT-AIGNAN [TRES CASSES],12.128242
2010-08-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],11.842265
2010-08-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],11.568535
2010-08-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],11.306319
2010-08-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],11.054805
2010-08-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],10.813261
2010-08-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],10.592545
2010-08-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],10.384155
2010-08-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],10.17585
2010-08-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],9.967202
2010-08-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],9.763333
2010-08-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],9.567201
2010-08-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],9.379082
2010-08-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],9.198219
2010-08-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],9.023805
2010-08-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],8.855463
2010-08-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],9.216519
2010-08-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],9.409305
2010-08-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],9.408842
2010-08-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],9.194186
2010-08-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],8.902642
2010-08-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],8.640522
2010-08-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],8.439325
2010-08-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],8.279326
2010-08-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],8.652389
2010-08-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],10.199948
2010-08-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],11.012857
2010-08-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],11.001419
2010-08-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],10.668501
2010-08-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],10.217098
2010-08-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],9.762311
2010-08-31,LA GARONNE A SAINT-AIGNAN [TRES CASSES],9.869786
2010-09-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],10.289964
2010-09-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],10.438854
2010-09-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],10.197166
2010-09-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],9.781028
2010-09-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],9.380154
2010-09-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],9.055633
2010-09-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],11.555177
2010-09-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],18.625004
2010-09-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],21.104902
2010-09-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],21.174463
2010-09-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],38.26809
2010-09-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],50.78188
2010-09-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],67.55051
2010-09-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],78.18961
2010-09-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],79.61611
2010-09-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],77.72653
2010-09-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],76.48924
2010-09-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],73.967926
2010-09-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],68.26697
2010-09-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],60.48609
2010-09-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],52.894203
2010-09-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],52.304737
2010-09-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],58.667328
2010-09-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],65.80728
2010-09-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],68.01064
2010-09-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],64.35931
2010-09-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],57.359962
2010-09-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],49.784588
2010-09-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],43.16617
2010-09-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],37.908485
2010-10-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],33.962955
2010-10-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],31.039478
2010-10-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],28.84064
2010-10-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],29.20539
2010-10-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],26.911127
2010-10-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],26.163359
2010-10-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],25.304052
2010-10-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],24.260878
2010-10-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],23.580935
2010-10-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],22.47086
2010-10-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],21.62928
2010-10-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],43.208534
2010-10-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],70.45544
2010-10-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],92.86526
2010-10-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],127.98736
2010-10-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],160.96336
2010-10-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],168.93922
2010-10-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],152.41682
2010-10-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],125.968544
2010-10-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],101.252144
2010-10-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],82.41835
2010-10-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],153.58008
2010-10-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],267.28436
2010-10-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],323.77057
2010-10-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],302.00204
2010-10-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],243.69072
2010-10-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],190.15506
2010-10-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],161.50073
2010-10-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],151.62918
2010-10-30,LA GARONNE A SAINT-AIGNAN [TRES CASSES],144.2906
2010-10-31,LA GARONNE A SAINT-AIGNAN [TRES CASSES],166.37016
2010-11-01,LA GARONNE A SAINT-AIGNAN [TRES CASSES],193.53465
2010-11-02,LA GARONNE A SAINT-AIGNAN [TRES CASSES],198.8036
2010-11-03,LA GARONNE A SAINT-AIGNAN [TRES CASSES],180.0315
2010-11-04,LA GARONNE A SAINT-AIGNAN [TRES CASSES],150.59781
2010-11-05,LA GARONNE A SAINT-AIGNAN [TRES CASSES],122.35564
2010-11-06,LA GARONNE A SAINT-AIGNAN [TRES CASSES],100.07448
2010-11-07,LA GARONNE A SAINT-AIGNAN [TRES CASSES],86.51627
2010-11-08,LA GARONNE A SAINT-AIGNAN [TRES CASSES],79.6516
2010-11-09,LA GARONNE A SAINT-AIGNAN [TRES CASSES],76.564354
2010-11-10,LA GARONNE A SAINT-AIGNAN [TRES CASSES],73.190285
2010-11-11,LA GARONNE A SAINT-AIGNAN [TRES CASSES],100.83845
2010-11-12,LA GARONNE A SAINT-AIGNAN [TRES CASSES],121.72428
2010-11-13,LA GARONNE A SAINT-AIGNAN [TRES CASSES],127.11624
2010-11-14,LA GARONNE A SAINT-AIGNAN [TRES CASSES],119.54319
2010-11-15,LA GARONNE A SAINT-AIGNAN [TRES CASSES],120.771454
2010-11-16,LA GARONNE A SAINT-AIGNAN [TRES CASSES],143.68727
2010-11-17,LA GARONNE A SAINT-AIGNAN [TRES CASSES],161.17313
2010-11-18,LA GARONNE A SAINT-AIGNAN [TRES CASSES],158.8066
2010-11-19,LA GARONNE A SAINT-AIGNAN [TRES CASSES],141.17537
2010-11-20,LA GARONNE A SAINT-AIGNAN [TRES CASSES],119.189255
2010-11-21,LA GARONNE A SAINT-AIGNAN [TRES CASSES],99.71437
2010-11-22,LA GARONNE A SAINT-AIGNAN [TRES CASSES],84.73021
2010-11-23,LA GARONNE A SAINT-AIGNAN [TRES CASSES],74.349754
2010-11-24,LA GARONNE A SAINT-AIGNAN [TRES CASSES],67.790924
2010-11-25,LA GARONNE A SAINT-AIGNAN [TRES CASSES],63.425148
2010-11-26,LA GARONNE A SAINT-AIGNAN [TRES CASSES],59.635395
2010-11-27,LA GARONNE A SAINT-AIGNAN [TRES CASSES],55.575157
2010-11-28,LA GARONNE A SAINT-AIGNAN [TRES CASSES],51.229877
2010-11-29,LA GARONNE A SAINT-AIGNAN [TRES CASSES],46.97988
